gebaeude_id,region,gebaeudetyp,wohnflaeche_m2,baujahr,renovierungsjahr,anzahl_personen,isolationsstandard,fenster_typ,heizungsart,avg_innentemp_c,heizgradtage,warmwasseranteil,lueftungsanlage,eta_heizung,pv_kwp,smart_meter,jahresenergieverbrauch_kwh,verbrauch_kwh_pro_m2,effizienzklasse
1367,sued,mehrfamilienhaus,154.5,2008,2025.0,2,2,zweifach,gas,20.4,2802,0.202,1,0.95,0.0,0,12251,79.3,B
1368,sued,einfamilienhaus,315.6,2010,2025.0,4,3,dreifach,oel,20.0,2939,0.174,0,0.86,0.0,0,17209,54.53,B
1369,nord,einfamilienhaus,230.9,2024,2025.0,3,2,dreifach,gas,19.1,3440,0.207,0,0.93,0.0,1,16277,70.49,B
1370,ost,mehrfamilienhaus,72.3,1984,1986.0,2,1,dreifach,waermepumpe,21.5,3262,0.148,0,3.38,7.62,1,5014,69.32,B
1371,west,einfamilienhaus,287.0,2006,,6,2,alt,waermepumpe,21.1,3254,0.212,0,3.32,0.0,1,32290,112.49,C
1372,west,mehrfamilienhaus,138.1,2011,,3,4,dreifach,gas,22.8,3644,0.138,1,0.92,6.93,1,9884,71.58,B
1373,ost,einfamilienhaus,241.4,1958,1986.0,1,2,zweifach,waermepumpe,20.9,3121,0.204,0,2.79,0.0,1,21034,87.14,B
1374,nord,buero,143.2,2001,2025.0,3,2,zweifach,pellet,20.0,2894,0.203,0,0.87,0.0,0,11413,79.67,B
1375,ost,einfamilienhaus,181.8,1975,,2,2,dreifach,gas,19.7,2537,0.165,1,0.71,7.44,1,15935,87.65,B
1376,sued,mehrfamilienhaus,96.5,1959,,2,1,zweifach,waermepumpe,20.6,3523,0.212,1,2.88,10.58,1,7233,74.95,B
1377,nord,mehrfamilienhaus,200.7,1962,,3,1,dreifach,pellet,21.2,3528,0.257,1,0.92,7.3,0,16164,80.52,B
1378,west,einfamilienhaus,254.4,1958,1979.0,4,1,zweifach,waermepumpe,20.2,3172,0.129,0,3.44,0.0,1,24589,96.67,B
1379,sued,einfamilienhaus,78.3,2017,,1,4,zweifach,fernwaerme,18.7,3107,0.228,0,0.87,0.0,0,6198,79.18,B
1380,ost,buero,256.2,2007,2008.0,4,3,zweifach,waermepumpe,19.6,3156,0.234,0,3.21,0.0,1,17214,67.18,B
1381,ost,mehrfamilienhaus,123.8,1957,1974.0,4,1,alt,waermepumpe,20.5,3252,0.17,0,3.23,0.0,0,10429,84.21,B
1382,nord,einfamilienhaus,364.0,1996,2025.0,6,2,dreifach,gas,21.4,3220,0.22,0,0.86,0.0,0,29145,80.07,B
1383,sued,mehrfamilienhaus,243.5,1999,2005.0,5,1,dreifach,gas,18.7,3319,0.167,1,0.87,0.0,1,21850,89.74,B
1384,sued,einfamilienhaus,223.9,1988,,5,2,zweifach,fernwaerme,20.8,2766,0.243,1,0.92,12.82,1,19672,87.88,B
1385,ost,mehrfamilienhaus,159.8,1995,2012.0,3,3,alt,gas,20.8,2784,0.05,0,0.91,0.0,0,12155,76.07,B
1386,sued,einfamilienhaus,504.7,2018,2025.0,6,3,alt,gas,20.0,2358,0.252,0,,0.0,0,44924,89.0,B
1387,ost,mehrfamilienhaus,138.5,1988,,4,2,zweifach,gas,19.8,3017,0.124,1,0.86,4.81,1,9341,67.45,B
1388,sued,einfamilienhaus,105.9,1999,2025.0,1,1,dreifach,waermepumpe,19.6,3394,0.184,0,2.93,0.0,1,8509,80.34,B
1389,west,einfamilienhaus,125.8,1992,2017.0,3,3,alt,waermepumpe,20.7,2940,0.139,0,2.88,0.0,1,12164,96.66,B
1390,ost,einfamilienhaus,276.0,1979,,3,2,zweifach,gas,21.9,2618,0.255,0,0.8,4.34,0,22307,80.81,B
1391,ost,einfamilienhaus,180.2,2016,,2,2,zweifach,gas,21.9,3200,0.169,0,0.92,0.0,1,18394,102.08,C
1392,west,mehrfamilienhaus,168.0,1981,2014.0,5,1,dreifach,gas,19.2,2872,0.153,0,0.9,8.38,1,12116,72.11,B
1393,ost,mehrfamilienhaus,139.5,2009,2010.0,1,2,zweifach,gas,20.3,3642,0.236,1,0.87,12.22,0,11324,81.2,B
1394,ost,einfamilienhaus,164.0,1995,2023.0,4,2,dreifach,fernwaerme,17.9,3476,0.217,0,0.9,2.71,0,11710,71.41,B
1395,west,einfamilienhaus,135.0,2001,,2,2,dreifach,gas,20.6,2655,0.163,0,0.93,0.0,0,13629,100.93,C
1396,sued,mehrfamilienhaus,233.7,2007,2011.0,3,2,zweifach,pellet,21.2,2889,0.13,0,0.89,6.17,0,18646,79.77,B
1397,west,mehrfamilienhaus,152.9,2005,,2,3,zweifach,gas,22.4,2836,0.124,0,0.8,6.5,1,9054,59.23,B
1398,sued,buero,126.9,1992,2025.0,1,2,dreifach,gas,18.4,2544,0.244,0,0.84,0.0,0,6934,54.63,B
1399,sued,einfamilienhaus,265.1,1996,1997.0,4,3,zweifach,waermepumpe,19.2,2930,0.201,0,3.04,5.98,0,19017,71.73,B
1400,nord,einfamilienhaus,107.4,1988,1988.0,1,2,zweifach,gas,20.7,3636,0.189,0,0.81,0.0,0,9149,85.15,B
1401,nord,einfamilienhaus,181.4,1975,1975.0,3,3,zweifach,gas,18.6,3321,0.205,0,0.85,0.0,1,19899,109.71,C
1402,sued,mehrfamilienhaus,67.6,2004,2025.0,2,2,alt,gas,20.7,2769,0.083,1,0.86,6.14,1,4860,71.94,B
1403,nord,mehrfamilienhaus,88.3,2015,,2,2,zweifach,waermepumpe,21.2,2578,0.164,0,2.97,5.78,0,5566,63.06,B
1404,ost,einfamilienhaus,145.3,2002,2008.0,1,2,zweifach,gas,19.0,2867,,1,0.87,4.34,0,13503,92.95,B
1405,ost,einfamilienhaus,133.9,2007,,3,2,dreifach,waermepumpe,20.7,3293,0.229,1,3.23,0.0,0,11530,86.12,B
1406,nord,mehrfamilienhaus,133.8,2012,2025.0,2,2,zweifach,fernwaerme,19.0,2880,0.107,0,0.9,0.0,1,10641,79.53,B
1407,sued,einfamilienhaus,244.5,1977,,3,2,dreifach,waermepumpe,22.2,3399,0.233,0,3.02,7.45,0,19733,80.7,B
1408,sued,mehrfamilienhaus,251.2,1954,1956.0,5,1,zweifach,fernwaerme,20.7,2746,0.27,0,0.91,5.92,0,25043,99.68,B
1409,ost,einfamilienhaus,197.8,1975,,3,2,alt,waermepumpe,19.7,3168,0.094,1,4.0,12.88,0,18238,92.21,B
1410,west,einfamilienhaus,104.8,2006,2009.0,1,2,zweifach,waermepumpe,19.0,2960,0.181,0,2.99,0.0,0,10768,102.7,C
1411,nord,einfamilienhaus,163.4,2011,,5,2,zweifach,oel,21.0,2938,0.205,0,0.76,0.0,0,18557,113.58,C
1412,nord,halle,388.8,1988,2006.0,6,2,zweifach,waermepumpe,,3504,0.224,0,3.27,0.0,1,38892,100.02,C
1413,west,einfamilienhaus,480.0,2008,2025.0,8,4,alt,waermepumpe,19.6,2891,0.072,0,3.66,0.0,0,28914,60.23,B
1414,west,einfamilienhaus,266.3,1955,1994.0,4,1,alt,gas,20.0,2808,0.197,0,0.83,3.1,1,33426,125.5,C
1415,ost,buero,106.7,1998,2023.0,3,2,zweifach,waermepumpe,19.6,2268,0.169,0,3.64,0.0,0,6666,62.47,B
1416,ost,einfamilienhaus,164.1,2000,,2,2,zweifach,gas,22.4,3556,0.166,0,0.81,0.0,1,17993,109.67,C
1417,west,einfamilienhaus,191.8,1988,2001.0,1,1,zweifach,fernwaerme,18.2,3102,0.283,0,0.87,6.78,0,24735,128.98,C
1418,sued,einfamilienhaus,178.6,2003,2025.0,2,2,zweifach,gas,22.0,3337,0.169,1,0.92,0.0,1,15927,89.16,B
1419,nord,mehrfamilienhaus,279.5,1986,,6,2,zweifach,gas,20.0,3567,0.202,1,0.89,0.0,0,31484,112.63,C
1420,nord,einfamilienhaus,239.5,1989,2009.0,5,2,alt,gas,20.4,3737,0.174,0,0.83,7.94,0,28360,118.41,C
1421,nord,buero,104.1,1995,2025.0,1,3,zweifach,gas,20.1,3153,0.192,1,0.9,0.0,1,10481,100.66,C
1422,west,mehrfamilienhaus,128.3,2009,2025.0,4,3,alt,gas,20.8,2620,0.208,1,0.85,10.92,0,6591,51.35,B
1423,sued,mehrfamilienhaus,265.8,1968,1970.0,5,1,zweifach,gas,19.6,3217,0.225,0,0.92,11.07,0,33777,127.07,C
1424,ost,einfamilienhaus,320.5,1972,1983.0,5,1,alt,fernwaerme,21.8,3146,0.141,0,0.96,0.0,0,41603,129.79,C
1425,nord,buero,192.9,1981,1991.0,3,1,zweifach,oel,21.8,3187,0.188,0,0.79,,1,17146,88.89,B
1426,nord,buero,339.5,1965,1987.0,6,2,zweifach,pellet,19.3,3610,0.189,0,0.94,3.14,1,42094,123.97,C
1427,sued,buero,182.8,1975,1982.0,2,1,dreifach,waermepumpe,21.3,3058,0.098,0,2.78,0.0,1,13340,72.96,B
1428,west,einfamilienhaus,112.5,1976,,2,1,zweifach,gas,20.1,3324,0.132,1,1.01,7.93,0,11894,105.76,C
1429,sued,mehrfamilienhaus,229.4,1973,2009.0,4,1,alt,oel,20.6,2592,0.225,1,0.85,0.0,0,26745,116.57,C
1430,west,mehrfamilienhaus,584.7,1980,1993.0,8,2,dreifach,oel,22.3,3442,0.157,0,0.97,0.0,1,59143,101.15,C
1431,ost,schule,93.7,1987,,1,3,alt,gas,20.1,3098,0.311,1,0.94,0.0,0,10422,111.27,C
1432,sued,einfamilienhaus,333.4,2002,2019.0,5,3,alt,fernwaerme,21.6,3330,0.228,1,0.99,0.0,0,36726,110.16,C
1433,ost,buero,223.4,1972,1973.0,5,2,zweifach,waermepumpe,21.0,3439,0.203,0,3.51,0.0,1,19981,89.44,B
1434,nord,mehrfamilienhaus,124.8,2013,2025.0,1,3,zweifach,fernwaerme,20.3,3590,0.256,1,0.91,4.06,0,9554,76.53,B
1435,sued,buero,68.2,1985,2016.0,1,2,dreifach,gas,20.9,2911,0.219,1,0.91,0.0,1,4190,61.4,B
1436,west,mehrfamilienhaus,57.8,2004,2017.0,1,2,zweifach,waermepumpe,20.8,3348,0.189,0,2.94,4.18,1,3890,67.32,B
1437,nord,buero,133.7,1958,1979.0,3,1,dreifach,gas,19.1,3739,0.109,1,0.88,0.0,1,13334,99.76,B
1438,sued,einfamilienhaus,206.7,1963,1978.0,3,2,zweifach,waermepumpe,19.8,3162,,1,3.43,0.0,1,15059,72.87,B
1439,west,einfamilienhaus,256.7,1984,1993.0,6,1,dreifach,pellet,19.2,3171,0.25,0,0.91,0.0,0,25365,98.8,B
1440,west,einfamilienhaus,284.8,1977,,6,2,zweifach,gas,20.2,3349,0.15,0,0.85,0.0,1,31490,110.58,C
1441,sued,buero,198.2,1987,1991.0,3,2,zweifach,waermepumpe,22.1,2766,0.089,0,3.39,0.0,1,16273,82.1,B
1442,nord,einfamilienhaus,184.1,1961,1993.0,3,1,alt,waermepumpe,21.2,3880,0.127,0,2.96,0.0,1,20466,111.14,C
1443,west,mehrfamilienhaus,147.5,1985,,2,2,alt,fernwaerme,18.8,2511,0.268,0,0.88,0.0,1,14925,101.18,C
1444,nord,halle,209.0,2001,2025.0,5,3,zweifach,gas,18.2,3362,0.184,0,0.86,0.0,1,19343,92.55,B
1445,ost,schule,125.7,2004,2004.0,1,2,zweifach,waermepumpe,21.2,2958,0.253,0,3.83,4.85,1,5894,46.89,A
1446,nord,mehrfamilienhaus,95.9,1968,1993.0,1,1,dreifach,oel,21.4,3126,0.181,0,0.9,6.35,1,6493,67.71,B
1447,ost,buero,178.9,1975,1997.0,4,2,zweifach,gas,19.7,3207,0.155,0,0.91,0.0,0,17378,97.14,B
1448,sued,einfamilienhaus,247.5,1989,2013.0,6,2,dreifach,fernwaerme,19.0,2556,0.287,0,0.92,11.14,1,18262,73.77,B
1449,west,mehrfamilienhaus,86.9,1988,2025.0,1,2,dreifach,oel,20.4,3853,0.161,1,0.95,0.0,1,7172,82.49,B
1450,ost,mehrfamilienhaus,133.7,2009,2024.0,4,4,zweifach,gas,21.2,2627,0.168,0,0.84,0.0,0,5400,40.4,A
1451,west,buero,175.8,1979,1984.0,3,2,zweifach,pellet,20.8,2767,0.203,0,0.87,0.0,1,13245,75.33,B
1452,sued,einfamilienhaus,174.1,2000,2000.0,1,3,zweifach,gas,19.4,2584,0.165,0,0.89,0.0,0,11070,63.58,B
1453,sued,einfamilienhaus,220.6,2016,2025.0,1,2,zweifach,fernwaerme,22.6,3019,0.219,0,0.78,0.0,1,18609,84.34,B
1454,nord,mehrfamilienhaus,383.4,1972,,5,2,dreifach,waermepumpe,20.4,3705,0.202,0,2.36,0.0,0,27708,72.26,B
1455,nord,mehrfamilienhaus,58.0,2011,2016.0,1,3,zweifach,gas,20.7,3534,0.204,0,0.84,6.3,0,4027,69.43,B
1456,sued,buero,391.8,1974,1979.0,6,2,alt,waermepumpe,19.7,3465,0.149,0,3.8,0.0,0,33240,84.83,B
1457,sued,mehrfamilienhaus,375.2,1975,1986.0,7,2,dreifach,fernwaerme,21.8,2660,0.097,0,0.84,0.0,0,23085,61.53,B
1458,nord,buero,258.7,1999,2003.0,4,3,zweifach,fernwaerme,21.2,3581,0.138,1,0.95,0.0,1,29195,112.84,C
1459,sued,mehrfamilienhaus,191.2,1996,2015.0,2,3,dreifach,fernwaerme,20.9,2844,0.143,0,0.86,0.0,0,11552,60.41,B
1460,ost,buero,126.9,1991,2017.0,2,2,zweifach,pellet,19.1,3180,0.195,1,0.96,0.0,0,10312,81.28,B
1461,ost,mehrfamilienhaus,257.2,1967,,4,1,zweifach,waermepumpe,21.8,3488,0.139,0,2.47,0.0,1,19893,77.33,B
1462,nord,einfamilienhaus,195.8,1957,1962.0,4,2,dreifach,gas,21.4,2758,0.107,0,0.88,0.0,0,18391,93.91,B
1463,nord,einfamilienhaus,149.0,2018,2025.0,2,2,zweifach,gas,21.7,4047,0.123,0,0.88,0.0,0,18811,126.27,C
1464,ost,schule,254.1,2015,,5,2,zweifach,fernwaerme,20.9,3049,0.199,0,0.93,4.11,0,21766,85.66,B
1465,west,einfamilienhaus,274.9,2016,2025.0,4,3,zweifach,waermepumpe,20.4,2538,0.214,1,3.14,0.07,1,12606,45.85,A
1466,west,mehrfamilienhaus,46.4,1988,2003.0,1,1,zweifach,waermepumpe,20.3,2858,0.155,0,3.06,0.0,1,3674,79.1,B
1467,nord,einfamilienhaus,319.3,2016,2025.0,5,3,dreifach,oel,23.2,3386,0.16,0,0.84,0.0,1,26421,82.73,B
1468,nord,buero,120.4,1985,1994.0,3,1,alt,waermepumpe,19.8,3107,0.211,1,3.51,3.11,0,12954,107.56,C
1469,sued,einfamilienhaus,299.7,1955,,5,1,dreifach,gas,19.1,2233,0.188,0,0.92,0.0,0,31079,103.69,C
1470,ost,mehrfamilienhaus,150.3,1964,1969.0,2,1,alt,gas,20.1,3134,0.239,0,0.87,8.37,1,15342,102.1,C
1471,west,mehrfamilienhaus,191.5,1970,1992.0,4,2,dreifach,fernwaerme,19.9,2847,0.172,0,0.91,0.0,0,13530,70.66,B
1472,sued,einfamilienhaus,209.1,1978,1983.0,6,1,zweifach,gas,22.0,3178,0.138,1,0.91,0.0,0,26773,128.05,C
1473,west,mehrfamilienhaus,288.1,2020,,5,3,alt,fernwaerme,18.9,2726,0.234,1,0.86,0.0,0,26975,93.62,B
1474,nord,buero,241.9,1974,1984.0,6,2,zweifach,oel,19.8,4142,0.164,0,0.94,,1,30507,126.11,C
1475,west,mehrfamilienhaus,147.8,1995,,4,2,zweifach,waermepumpe,20.7,3280,0.141,0,4.14,0.0,1,10403,70.38,B
1476,west,halle,61.0,1970,,1,1,alt,pellet,20.0,3169,0.225,1,0.93,0.0,0,8275,135.68,C
1477,sued,buero,219.4,1998,2023.0,4,3,dreifach,gas,21.4,3168,0.252,0,0.91,0.0,1,18802,85.69,B
1478,west,mehrfamilienhaus,187.8,1992,2022.0,2,1,alt,fernwaerme,22.4,2462,0.189,0,0.92,0.0,0,13332,71.0,B
1479,sued,mehrfamilienhaus,93.1,1961,1983.0,1,1,zweifach,waermepumpe,20.9,2776,0.13,0,3.32,0.0,1,6487,69.67,B
1480,nord,schule,198.3,1984,,3,2,dreifach,gas,20.7,3974,0.257,0,0.97,0.0,0,22992,115.95,C
1481,sued,mehrfamilienhaus,174.8,1957,1967.0,2,1,zweifach,waermepumpe,21.5,2838,0.199,0,3.42,10.58,1,9674,55.35,B
1482,west,einfamilienhaus,317.8,2016,2025.0,4,2,zweifach,fernwaerme,18.9,3078,0.191,0,0.93,0.0,0,29898,94.06,B
1483,west,buero,404.9,2002,2015.0,6,2,alt,gas,18.4,2937,0.16,0,0.88,9.12,1,32656,80.65,B
1484,sued,schule,271.7,2020,2025.0,5,3,zweifach,waermepumpe,22.1,3463,0.236,0,3.08,0.0,1,20782,76.49,B
1485,sued,einfamilienhaus,170.1,2015,2025.0,3,3,dreifach,oel,20.8,2864,0.125,0,0.77,0.0,0,11997,70.55,B
1486,nord,einfamilienhaus,182.3,1966,,1,2,alt,gas,21.7,2912,0.12,1,0.94,,0,20182,110.74,C
1487,nord,mehrfamilienhaus,118.5,2003,,1,2,alt,gas,19.5,4200,0.275,0,0.9,0.0,1,14097,118.99,C
1488,sued,mehrfamilienhaus,129.0,1957,1977.0,1,1,zweifach,waermepumpe,22.0,2469,0.137,0,3.38,0.0,0,8958,69.43,B
1489,ost,einfamilienhaus,165.4,2022,2025.0,3,3,zweifach,pellet,21.3,3066,0.228,1,0.88,0.0,0,12509,75.62,B
1490,nord,mehrfamilienhaus,157.4,2008,2025.0,3,2,alt,gas,20.5,3055,0.249,0,0.82,8.15,1,16470,104.63,C
1491,west,mehrfamilienhaus,90.7,2001,2002.0,2,2,dreifach,gas,20.7,2854,0.191,1,0.85,0.04,0,7120,78.49,B
1492,sued,einfamilienhaus,319.4,2024,2025.0,4,3,dreifach,gas,20.9,2579,0.136,1,0.94,0.0,0,13904,43.53,A
1493,sued,mehrfamilienhaus,341.0,2013,2013.0,6,2,zweifach,fernwaerme,19.5,2761,0.211,0,0.9,0.0,1,23703,69.52,B
1494,nord,einfamilienhaus,314.5,2014,2025.0,5,4,zweifach,gas,20.0,3694,0.25,0,0.85,5.08,0,23039,73.25,B
1495,nord,buero,346.6,1957,,4,1,alt,oel,20.9,2684,0.197,0,0.78,0.0,0,43898,126.66,C
1496,sued,einfamilienhaus,462.4,1951,1964.0,8,1,zweifach,gas,20.0,3391,0.143,0,0.93,0.0,0,60242,130.28,C
1497,west,buero,119.5,2022,2025.0,3,2,dreifach,oel,18.7,3481,0.195,0,0.9,3.62,1,9925,83.04,B
1498,nord,einfamilienhaus,452.5,1968,,8,2,zweifach,fernwaerme,20.9,3528,0.111,0,0.94,0.0,0,67018,148.1,C
1499,west,halle,147.4,1981,,2,2,zweifach,fernwaerme,19.5,3144,0.131,0,0.95,3.36,1,14757,100.12,C
1500,west,buero,235.0,1953,1984.0,5,1,dreifach,gas,21.8,3197,0.167,0,,0.0,1,26020,110.74,C
1501,west,einfamilienhaus,81.0,1996,2014.0,1,2,alt,fernwaerme,21.1,3598,0.183,0,0.91,0.0,1,9313,114.96,C
1502,sued,halle,138.6,2011,,3,2,zweifach,oel,19.5,2339,0.12,0,0.79,0.0,0,10418,75.17,B
1503,ost,mehrfamilienhaus,275.4,2013,,4,2,zweifach,fernwaerme,21.7,3355,0.192,0,0.91,0.0,0,25472,92.5,B
1504,west,mehrfamilienhaus,240.3,1993,,4,3,dreifach,gas,20.6,2839,0.206,1,0.89,6.41,0,17865,74.34,B
1505,sued,schule,146.0,1999,,1,2,zweifach,gas,18.4,3239,0.169,1,0.81,0.0,1,17067,116.86,C
1506,nord,schule,182.2,1988,2022.0,3,1,zweifach,fernwaerme,22.3,3135,0.072,0,0.93,0.0,1,18628,102.23,C
1507,ost,mehrfamilienhaus,131.8,1983,1999.0,2,3,dreifach,gas,19.4,3347,0.185,1,0.83,0.0,0,9343,70.91,B
1508,ost,halle,275.0,1991,2010.0,4,2,zweifach,fernwaerme,17.1,2558,0.271,0,0.87,0.0,1,24515,89.14,B
1509,sued,einfamilienhaus,329.7,2020,,8,3,dreifach,gas,19.2,2358,0.203,1,0.89,11.09,0,25262,76.62,B
1510,west,einfamilienhaus,119.8,1968,1970.0,1,2,zweifach,gas,23.5,3060,0.181,0,0.89,,0,9828,82.06,B
1511,ost,einfamilienhaus,173.6,1985,,2,2,dreifach,fernwaerme,21.0,3602,0.161,0,0.92,7.26,1,13695,78.9,B
1512,ost,einfamilienhaus,89.1,1995,2012.0,1,2,dreifach,oel,19.3,3288,0.209,0,0.83,0.0,0,8658,97.22,B
1513,west,mehrfamilienhaus,195.5,1992,2011.0,3,1,alt,gas,19.7,3285,0.19,1,0.78,0.0,1,22518,115.19,C
1514,nord,einfamilienhaus,223.4,1952,1965.0,5,1,dreifach,waermepumpe,20.5,3651,0.215,0,3.9,0.0,1,24061,107.72,C
1515,nord,mehrfamilienhaus,203.1,1971,1983.0,5,1,dreifach,oel,21.2,3211,0.125,0,0.83,8.78,0,19569,96.37,B
1516,west,einfamilienhaus,215.1,1998,,3,2,zweifach,waermepumpe,20.8,3314,0.186,1,3.71,0.0,0,16891,78.51,B
1517,west,einfamilienhaus,165.0,2002,,2,2,zweifach,gas,19.4,2897,0.157,0,0.95,0.0,1,13925,84.41,B
1518,sued,mehrfamilienhaus,166.8,2005,2025.0,1,2,zweifach,waermepumpe,20.9,2840,0.199,0,3.04,0.0,1,8907,53.4,B
1519,ost,einfamilienhaus,163.2,2024,2025.0,4,3,dreifach,waermepumpe,19.8,3034,0.083,0,3.21,0.0,0,13866,84.97,B
1520,sued,mehrfamilienhaus,136.6,2000,2025.0,4,1,zweifach,gas,21.8,2759,0.16,0,0.86,6.94,0,10297,75.38,B
1521,west,buero,144.6,1993,,2,2,zweifach,fernwaerme,20.6,3077,0.207,0,0.91,3.73,1,13820,95.55,B
1522,west,mehrfamilienhaus,218.6,1974,1994.0,2,2,dreifach,fernwaerme,19.6,3011,0.215,0,0.94,0.0,0,12122,55.45,B
1523,nord,buero,319.6,1977,,4,3,dreifach,fernwaerme,21.3,3102,0.178,0,0.93,0.0,0,17547,54.9,B
1524,west,halle,110.0,2011,,2,3,zweifach,oel,19.0,3051,0.072,1,0.86,0.0,0,11400,103.62,C
1525,sued,einfamilienhaus,166.5,1985,1987.0,3,1,zweifach,pellet,19.9,3004,0.212,1,0.94,0.0,0,21491,129.06,C
1526,nord,mehrfamilienhaus,99.4,2003,2025.0,1,2,dreifach,waermepumpe,21.4,2965,0.259,0,3.16,0.0,0,3672,36.95,A
1527,nord,einfamilienhaus,137.8,1959,1983.0,2,1,alt,pellet,21.3,3496,0.138,0,0.96,0.0,0,17936,130.18,C
1528,nord,einfamilienhaus,148.7,1959,1961.0,4,1,dreifach,waermepumpe,21.9,3177,0.159,1,3.35,0.0,0,13636,91.72,B
1529,west,mehrfamilienhaus,189.1,1966,,3,1,zweifach,waermepumpe,21.4,3169,0.22,1,3.01,10.14,0,17886,94.61,B
1530,ost,mehrfamilienhaus,186.6,1964,,5,1,alt,waermepumpe,20.2,2867,0.222,1,2.89,9.63,1,17890,95.87,B
1531,sued,buero,172.8,1995,,4,1,zweifach,fernwaerme,18.5,3318,,0,0.92,0.0,0,20707,119.81,C
1532,nord,mehrfamilienhaus,210.3,1997,1997.0,2,2,zweifach,waermepumpe,20.7,3685,0.231,1,2.61,0.0,0,14935,71.03,B
1533,west,buero,115.0,1991,,2,3,zweifach,fernwaerme,20.9,2733,0.103,0,0.88,7.79,1,5369,46.7,A
1534,sued,mehrfamilienhaus,189.8,1971,,3,2,zweifach,gas,20.6,3134,0.156,0,0.84,0.0,1,14590,76.88,B
1535,west,einfamilienhaus,243.6,1993,2007.0,3,3,dreifach,fernwaerme,16.9,3606,0.211,0,0.83,7.65,1,16258,66.75,B
1536,sued,einfamilienhaus,114.3,1958,1993.0,1,2,dreifach,gas,21.3,2618,0.176,0,0.88,0.0,0,8811,77.1,B
1537,west,mehrfamilienhaus,74.2,1985,2010.0,3,2,dreifach,pellet,19.4,2796,0.198,0,0.9,0.0,1,3810,51.36,B
1538,sued,mehrfamilienhaus,274.0,1961,,3,1,dreifach,fernwaerme,21.3,3207,0.173,0,1.03,3.32,1,22991,83.91,B
1539,sued,einfamilienhaus,100.9,1955,1960.0,3,1,zweifach,fernwaerme,22.5,2492,0.158,0,0.9,6.07,1,8121,80.51,B
1540,west,einfamilienhaus,134.6,1962,1982.0,2,2,dreifach,gas,20.2,2828,0.168,0,0.83,0.0,0,9999,74.27,B
1541,sued,einfamilienhaus,240.3,1958,,4,2,dreifach,fernwaerme,21.0,2595,0.124,1,0.98,0.0,0,20282,84.41,B
1542,west,mehrfamilienhaus,111.6,1985,2022.0,3,2,dreifach,gas,20.5,3362,0.144,1,0.85,0.0,0,6845,61.34,B
1543,nord,einfamilienhaus,265.1,1990,,4,2,zweifach,waermepumpe,21.1,3108,0.177,0,3.26,0.0,1,27068,102.11,C
1544,sued,einfamilienhaus,125.6,1995,2001.0,3,2,dreifach,fernwaerme,20.6,2850,0.178,0,0.91,9.42,0,10036,79.91,B
1545,west,einfamilienhaus,118.5,1982,2009.0,1,2,dreifach,fernwaerme,19.9,2838,0.208,0,0.98,7.46,0,6347,53.57,B
1546,west,einfamilienhaus,99.6,1963,,2,1,zweifach,gas,19.4,3502,0.166,0,0.87,0.0,1,13899,139.51,C
1547,sued,mehrfamilienhaus,126.1,1951,1963.0,1,2,alt,fernwaerme,22.4,2649,0.264,0,0.86,0.0,1,9092,72.08,B
1548,sued,schule,225.3,2003,2025.0,3,1,zweifach,oel,,2457,0.241,1,0.78,4.88,1,24627,109.31,C
1549,west,einfamilienhaus,134.6,2023,2025.0,3,3,zweifach,waermepumpe,21.5,2594,0.155,1,1.95,7.22,1,7549,56.07,B
1550,ost,mehrfamilienhaus,274.5,1971,2007.0,5,1,dreifach,waermepumpe,21.0,3343,0.19,0,3.78,4.73,0,14140,51.51,B
1551,west,mehrfamilienhaus,176.1,1965,1979.0,1,1,alt,waermepumpe,21.7,3368,0.241,0,3.38,0.0,1,14578,82.78,B
1552,ost,mehrfamilienhaus,183.3,1973,,2,2,dreifach,gas,19.4,3537,0.148,0,0.84,0.0,0,14509,79.15,B
1553,nord,einfamilienhaus,116.8,1966,,1,1,zweifach,gas,20.6,2909,0.143,1,0.88,0.0,0,13629,116.68,C
1554,west,einfamilienhaus,293.7,1966,1975.0,5,1,alt,pellet,21.1,3019,0.245,0,,8.58,0,36757,125.16,C
1555,ost,schule,244.5,1987,2024.0,2,3,zweifach,pellet,22.5,3950,0.215,1,0.9,0.0,1,21576,88.25,B
1556,ost,halle,241.3,2008,2025.0,4,3,zweifach,gas,21.7,2994,0.234,0,0.91,0.0,0,20906,86.65,B
1557,ost,einfamilienhaus,160.6,2003,2007.0,3,3,dreifach,waermepumpe,21.0,2903,0.196,0,2.94,0.0,0,5620,35.0,A
1558,west,mehrfamilienhaus,94.1,2021,2025.0,1,3,zweifach,oel,19.7,3093,0.167,1,0.89,9.99,0,6231,66.24,B
1559,sued,einfamilienhaus,187.9,1976,1993.0,4,2,dreifach,gas,19.1,3135,0.113,0,0.81,9.18,1,19079,101.55,C
1560,west,einfamilienhaus,220.9,1986,2012.0,4,3,alt,pellet,19.4,3280,0.187,1,0.86,1.12,1,24868,112.6,C
1561,ost,einfamilienhaus,221.9,1978,2000.0,3,2,zweifach,pellet,19.6,2885,0.242,0,0.88,0.0,0,19975,90.02,B
1562,ost,mehrfamilienhaus,208.2,1953,1961.0,1,1,zweifach,pellet,17.0,2895,0.242,0,0.85,0.0,0,17431,83.73,B
